,imdbId,title_year,country,duration,director_name,actor_1_name,actor_2_name,actor_3_name,movie_imdb_link
372,116477,1996.0,UK,150.0,Kenneth Branagh,Julie Christie,Brian Blessed,Richard Briers,http://www.imdb.com/title/tt0116477/?ref_=fn_tt_tt_1
373,116250,1996.0,USA,135.0,Alan Parker,Andrea Corr,Jimmy Nail,Peter Polycarpou,http://www.imdb.com/title/tt0116250/?ref_=fn_tt_tt_1
374,120390,1997.0,USA,100.0,Robert Butler,Hector Elizondo,Lauren Holly,Jeffrey DeMunn,http://www.imdb.com/title/tt0120390/?ref_=fn_tt_tt_1
375,118928,1997.0,USA,108.0,Roger Donaldson,Jamie Ren?e Smith,Grant Heslov,Tzi Ma,http://www.imdb.com/title/tt0118928/?ref_=fn_tt_tt_1
376,119937,1997.0,USA,106.0,Steve James,Kurtwood Smith,Laurel Holloman,Amy Locane,http://www.imdb.com/title/tt0119937/?ref_=fn_tt_tt_1
377,118111,1996.0,USA,84.0,Christopher Guest,Catherine O'Hara,Fred Willard,Larry Miller,http://www.imdb.com/title/tt0118111/?ref_=fn_tt_tt_1
378,118548,1997.0,USA,121.0,Clint Eastwood,Clint Eastwood,Mark Margolis,Scott Glenn,http://www.imdb.com/title/tt0118548/?ref_=fn_tt_tt_1
379,119008,1997.0,USA,147.0,Mike Newell,Johnny Depp,Al Pacino,Anne Heche,http://www.imdb.com/title/tt0119008/?ref_=fn_tt_tt_1
380,116743,1996.0,USA,109.0,Mira Nair,Indira Varma,Sarita Choudhury,Rekha,http://www.imdb.com/title/tt0116743/?ref_=fn_tt_tt_1
381,119572,1997.0,USA,104.0,Theodore Witcher,Leonard Roberts,Nia Long,Larenz Tate,http://www.imdb.com/title/tt0119572/?ref_=fn_tt_tt_1
382,120053,1997.0,USA,116.0,Phillip Noyce,Alun Armstrong,Michael Byrne,Velibor Topic,http://www.imdb.com/title/tt0120053/?ref_=fn_tt_tt_1
383,120152,1997.0,Denmark,121.0,Bille August,Jim Broadbent,Tom Wilkinson,Julia Ormond,http://www.imdb.com/title/tt0120152/?ref_=fn_tt_tt_1
384,119528,1997.0,USA,86.0,Tom Shadyac,Maura Tierney,Swoosie Kurtz,Randall 'Tex' Cobb,http://www.imdb.com/title/tt0119528/?ref_=fn_tt_tt_1
385,120094,1997.0,USA,127.0,Gregory Nava,Jon Seda,Constance Marie,Jacob Vargas,http://www.imdb.com/title/tt0120094/?ref_=fn_tt_tt_1
386,118972,1997.0,USA,111.0,Alan J. Pakula,Harrison Ford,Brad Pitt,Natascha McElhone,http://www.imdb.com/title/tt0118972/?ref_=fn_tt_tt_1
387,118829,1997.0,USA,75.0,Mark Dindal,George Kennedy,Frank Welker,Hal Holbrook,http://www.imdb.com/title/tt0118829/?ref_=fn_tt_tt_1
388,116931,1996.0,Australia,76.0,Emma-Kate Croghan,Radha Mitchell,Frances O'Connor,Matt Day,http://www.imdb.com/title/tt0116931/?ref_=fn_tt_tt_1
389,118615,1997.0,USA,89.0,Luis Llosa,Frank Welker,Eric Stoltz,Kari Wuhrer,http://www.imdb.com/title/tt0118615/?ref_=fn_tt_tt_1
390,119229,1997.0,USA,107.0,George Armitage,Minnie Driver,Michael Cudlitz,Mitchell Ryan,http://www.imdb.com/title/tt0119229/?ref_=fn_tt_tt_1
391,118541,1997.0,USA,95.0,Tom Schulman,Kristy Swanson,George Hamilton,Dyan Cannon,http://www.imdb.com/title/tt0118541/?ref_=fn_tt_tt_1
392,120461,1997.0,USA,104.0,Mick Jackson,Don Cheadle,Anne Heche,Gaby Hoffmann,http://www.imdb.com/title/tt0120461/?ref_=fn_tt_tt_1
393,118655,1997.0,USA,68.0,Jay Roach,Will Ferrell,Charles Napier,Robert Wagner,http://www.imdb.com/title/tt0118655/?ref_=fn_tt_tt_1
394,118771,1997.0,USA,93.0,Jonathan Mostow,Kathleen Quinlan,M.C. Gainey,J.T. Walsh,http://www.imdb.com/title/tt0118771/?ref_=fn_tt_tt_1
395,120479,1997.0,USA,101.0,Ronny Yu,Marley Shelton,Lee Arenberg,Angus Macfadyen,http://www.imdb.com/title/tt0120479/?ref_=fn_tt_tt_1
396,119116,1997.0,France,126.0,Luc Besson,Milla Jovovich,Bruce Willis,Gary Oldman,http://www.imdb.com/title/tt0119116/?ref_=fn_tt_tt_1
397,119567,1997.0,USA,129.0,Steven Spielberg,Ariana Richards,Richard Schiff,Vanessa Lee Chester,http://www.imdb.com/title/tt0119567/?ref_=fn_tt_tt_1
398,118880,1997.0,USA,123.0,Simon West,Steve Buscemi,Monica Potter,Dave Chappelle,http://www.imdb.com/title/tt0118880/?ref_=fn_tt_tt_1
399,120179,1997.0,USA,121.0,Jan de Bont,Jason Patric,Temuera Morrison,Lois Chiles,http://www.imdb.com/title/tt0120179/?ref_=fn_tt_tt_1
400,118688,1997.0,USA,125.0,Joel Schumacher,Michael Gough,Vivica A. Fox,John Glover,http://www.imdb.com/title/tt0118688/?ref_=fn_tt_tt_1
401,119019,1997.0,USA,97.0,Finn Taylor,David Arquette,Cathy Moriarty,Kathryn Erbe,http://www.imdb.com/title/tt0119019/?ref_=fn_tt_tt_1
402,119502,1997.0,USA,92.0,Stephen Kay,Keanu Reeves,Marg Helgenberger,Gretchen Mol,http://www.imdb.com/title/tt0119502/?ref_=fn_tt_tt_1
403,119738,1997.0,USA,105.0,P.J. Hogan,Julia Roberts,Christopher Masterson,Rupert Everett,http://www.imdb.com/title/tt0119738/?ref_=fn_tt_tt_1
404,115856,1996.0,France,91.0,C?dric Klapisch,Simon Abkarian,Zinedine Soualem,Jane Bradbury,http://www.imdb.com/title/tt0115856/?ref_=fn_tt_tt_1
405,119094,1997.0,USA,138.0,John Woo,Nicolas Cage,CCH Pounder,Joan Allen,http://www.imdb.com/title/tt0119094/?ref_=fn_tt_tt_1
406,119654,1997.0,USA,98.0,Barry Sonnenfeld,Will Smith,Rip Torn,Linda Fiorentino,http://www.imdb.com/title/tt0119654/?ref_=fn_tt_tt_1
407,120133,1997.0,USA,89.0,Michael Ritchie,Mara Wilson,Francis Capra,Kathleen Turner,http://www.imdb.com/title/tt0120133/?ref_=fn_tt_tt_1
408,118884,1997.0,USA,150.0,Robert Zemeckis,Matthew McConaughey,Tom Skerritt,Larry King,http://www.imdb.com/title/tt0118884/?ref_=fn_tt_tt_1
409,119173,1997.0,USA,125.0,Ridley Scott,Viggo Mortensen,Demi Moore,John Michael Higgins,http://www.imdb.com/title/tt0119173/?ref_=fn_tt_tt_1
410,82198,1982.0,USA,129.0,John Milius,William Smith,Mako,Sandahl Bergman,http://www.imdb.com/title/tt0082198/?ref_=fn_tt_tt_1
411,82198,1982.0,USA,129.0,John Milius,William Smith,Mako,Sandahl Bergman,http://www.imdb.com/title/tt0082198/?ref_=fn_tt_tt_1
412,119190,1997.0,USA,92.0,Sam Weisman,Brendan Fraser,Abraham Benrubi,Holland Taylor,http://www.imdb.com/title/tt0119190/?ref_=fn_tt_tt_1
413,118887,1997.0,USA,120.0,James Mangold,Robert De Niro,Sylvester Stallone,Janeane Garofalo,http://www.imdb.com/title/tt0118887/?ref_=fn_tt_tt_1
414,119081,1997.0,UK,130.0,Paul W.S. Anderson,Sean Pertwee,Joely Richardson,Kathleen Quinlan,http://www.imdb.com/title/tt0119081/?ref_=fn_tt_tt_1
415,120177,1997.0,USA,98.0,Mark A.Z. Dipp?,Michael Jai White,Frank Welker,Miko Hughes,http://www.imdb.com/title/tt0120177/?ref_=fn_tt_tt_1
416,118570,1997.0,USA,98.0,Charles Martin Smith,Kevin Zegers,Bill Cobbs,Michael Jeter,http://www.imdb.com/title/tt0118570/?ref_=fn_tt_tt_1
417,119361,1997.0,Canada,97.0,Neil LaBute,Stacy Edwards,Matt Malloy,Jason Dixie,http://www.imdb.com/title/tt0119361/?ref_=fn_tt_tt_1
418,118883,1997.0,USA,135.0,Richard Donner,Julia Roberts,Alex McArthur,Michael Potts,http://www.imdb.com/title/tt0118883/?ref_=fn_tt_tt_1
419,120207,1997.0,USA,97.0,Kenneth Johnson,Charles Napier,Annabeth Gish,Hill Harper,http://www.imdb.com/title/tt0120207/?ref_=fn_tt_tt_1
420,119695,1997.0,USA,97.0,Brett Ratner,Heather Locklear,Paul Sorvino,Faizon Love,http://www.imdb.com/title/tt0119695/?ref_=fn_tt_tt_1
421,118571,1997.0,USA,124.0,Wolfgang Petersen,Harrison Ford,Gary Oldman,Dean Stockwell,http://www.imdb.com/title/tt0118571/?ref_=fn_tt_tt_1
422,99810,1990.0,USA,135.0,John McTiernan,Scott Glenn,Jeffrey Jones,Courtney B. Vance,http://www.imdb.com/title/tt0099810/?ref_=fn_tt_tt_1
423,102494,1991.0,USA,104.0,Gus Van Sant,Keanu Reeves,Udo Kier,Flea,http://www.imdb.com/title/tt0102494/?ref_=fn_tt_tt_1
424,119360,1997.0,USA,90.0,Frank Oz,Tom Selleck,Wilford Brimley,Lauren Ambrose,http://www.imdb.com/title/tt0119360/?ref_=fn_tt_tt_1
425,119051,1997.0,USA,117.0,Lee Tamahori,Anthony Hopkins,Harold Perrineau,Bart the Bear,http://www.imdb.com/title/tt0119051/?ref_=fn_tt_tt_1
426,119874,1997.0,USA,124.0,Mimi Leder,Armin Mueller-Stahl,Holt McCallany,Marcel Iures,http://www.imdb.com/title/tt0119874/?ref_=fn_tt_tt_1
427,119488,1997.0,USA,138.0,Curtis Hanson,Kevin Spacey,Matt McCoy,Paul Guilfoyle,http://www.imdb.com/title/tt0119488/?ref_=fn_tt_tt_1
428,120102,1997.0,USA,136.0,Jean-Jacques Annaud,Brad Pitt,Mako,Victor Wong,http://www.imdb.com/title/tt0120102/?ref_=fn_tt_tt_1
429,119468,1997.0,USA,115.0,Gary Fleder,Morgan Freeman,Tony Goldwyn,Tatyana Ali,http://www.imdb.com/title/tt0119468/?ref_=fn_tt_tt_1
430,120169,1997.0,USA,115.0,George Tillman Jr.,Vanessa Williams,Mekhi Phifer,Vivica A. Fox,http://www.imdb.com/title/tt0120169/?ref_=fn_tt_tt_1
431,119174,1997.0,USA,129.0,David Fincher,Deborah Kara Unger,Armin Mueller-Stahl,Charles Martinet,http://www.imdb.com/title/tt0119174/?ref_=fn_tt_tt_1
432,120402,1997.0,USA,113.0,Victor Nunez,Peter Fonda,Patricia Richardson,Vanessa Zima,http://www.imdb.com/title/tt0120402/?ref_=fn_tt_tt_1
433,119349,1997.0,USA,112.0,Ang Lee,Joan Allen,Kate Burton,Henry Czerny,http://www.imdb.com/title/tt0119349/?ref_=fn_tt_tt_1
434,118842,1997.0,USA,113.0,Kevin Smith,Matt Damon,Ethan Suplee,Joey Lauren Adams,http://www.imdb.com/title/tt0118842/?ref_=fn_tt_tt_1
435,119326,1997.0,USA,93.0,Lionel C. Martin,Bernie Mac,Gilbert Gottfried,Lark Voorhies,http://www.imdb.com/title/tt0119326/?ref_=fn_tt_tt_1
436,119164,1997.0,UK,91.0,Peter Cattaneo,Tom Wilkinson,Mark Addy,Lesley Sharp,http://www.imdb.com/title/tt0119164/?ref_=fn_tt_tt_1
437,119164,1997.0,UK,91.0,Peter Cattaneo,Tom Wilkinson,Mark Addy,Lesley Sharp,http://www.imdb.com/title/tt0119164/?ref_=fn_tt_tt_1
438,119345,1997.0,USA,99.0,Jim Gillespie,Muse Watson,Sarah Michelle Gellar,Anne Heche,http://www.imdb.com/title/tt0119345/?ref_=fn_tt_tt_1
439,118971,1997.0,USA,136.0,Taylor Hackford,Keanu Reeves,Al Pacino,Charlize Theron,http://www.imdb.com/title/tt0118971/?ref_=fn_tt_tt_1
440,119177,1997.0,USA,106.0,Andrew Niccol,Blair Underwood,Xander Berkeley,Mason Gamble,http://www.imdb.com/title/tt0119177/?ref_=fn_tt_tt_1
441,119338,1997.0,USA,86.0,Morgan J. Freeman,Edie Falco,Heather Matarazzo,Lynn Cohen,http://www.imdb.com/title/tt0119338/?ref_=fn_tt_tt_1
442,119080,1997.0,USA,109.0,Kasi Lemmons,Jurnee Smollett-Bell,Lynn Whitfield,Diahann Carroll,http://www.imdb.com/title/tt0119080/?ref_=fn_tt_tt_1
443,119210,1997.0,USA,118.0,Jeb Stuart,Gregory Scott Cummins,Claudia Stedelin,Ted Markland,http://www.imdb.com/title/tt0119210/?ref_=fn_tt_tt_1
444,83131,1981.0,USA,117.0,Ivan Reitman,Bill Murray,Harold Ramis,Judge Reinhold,http://www.imdb.com/title/tt0083131/?ref_=fn_tt_tt_1
445,119592,1997.0,USA,115.0,Costa-Gavras,Mia Kirshner,Blythe Danner,William Atherton,http://www.imdb.com/title/tt0119592/?ref_=fn_tt_tt_1
446,119978,1997.0,USA,135.0,Francis Ford Coppola,Matt Damon,Dean Stockwell,Virginia Madsen,http://www.imdb.com/title/tt0119978/?ref_=fn_tt_tt_1
447,118749,1997.0,USA,155.0,Paul Thomas Anderson,Don Cheadle,Nicole Ari Parker,Nina Hartley,http://www.imdb.com/title/tt0118749/?ref_=fn_tt_tt_1
448,90329,1985.0,USA,112.0,Peter Weir,Harrison Ford,Viggo Mortensen,Lukas Haas,http://www.imdb.com/title/tt0090329/?ref_=fn_tt_tt_1
449,120201,1997.0,USA,129.0,Paul Verhoeven,Jake Busey,Patrick Muldoon,Seth Gilliam,http://www.imdb.com/title/tt0120201/?ref_=fn_tt_tt_1
450,118901,1997.0,Australia,107.0,Sidney Lumet,Kyra Sedgwick,Anne Bancroft,Albert Brooks,http://www.imdb.com/title/tt0118901/?ref_=fn_tt_tt_1
451,118836,1998.0,USA,95.0,Alex Zamm,Taylor Negron,Raquel Welch,Larry Miller,http://www.imdb.com/title/tt0118836/?ref_=fn_tt_tt_1
452,120148,1998.0,UK,99.0,Peter Howitt,Jeanne Tripplehorn,Kevin McNally,John Lynch,http://www.imdb.com/title/tt0120148/?ref_=fn_tt_tt_1
453,119707,1997.0,USA,95.0,John R. Leonetti,Brian Thompson,Talisa Soto,Robin Shou,http://www.imdb.com/title/tt0119707/?ref_=fn_tt_tt_1
454,120382,1998.0,USA,103.0,Peter Weir,Natascha McElhone,Noah Emmerich,Peter Krause,http://www.imdb.com/title/tt0120382/?ref_=fn_tt_tt_1
455,119395,1997.0,USA,124.0,Michael Caton-Jones,J.K. Simmons,Bruce Willis,Sophie Okonedo,http://www.imdb.com/title/tt0119395/?ref_=fn_tt_tt_1
456,118617,1997.0,USA,94.0,Don Bluth,Kirsten Dunst,Kelsey Grammer,Bernadette Peters,http://www.imdb.com/title/tt0118617/?ref_=fn_tt_tt_1
457,120483,1997.0,USA,94.0,Jon Amiel,Bill Murray,Peter Gallagher,Joanne Whalley,http://www.imdb.com/title/tt0120483/?ref_=fn_tt_tt_1
458,118583,1997.0,USA,116.0,Jean-Pierre Jeunet,Gary Dourdan,Michael Wincott,Raymond Cruz,http://www.imdb.com/title/tt0118583/?ref_=fn_tt_tt_1
459,118607,1997.0,USA,155.0,Steven Spielberg,Anthony Hopkins,Morgan Freeman,Matthew McConaughey,http://www.imdb.com/title/tt0118607/?ref_=fn_tt_tt_1
460,118632,1997.0,USA,134.0,Robert Duvall,John Beasley,Todd Allen,June Carter Cash,http://www.imdb.com/title/tt0118632/?ref_=fn_tt_tt_1
461,109266,1995.0,USA,98.0,Ash Baron-Cohen,Peter Greene,Stanley B. Herman,James Noble,http://www.imdb.com/title/tt0109266/?ref_=fn_tt_tt_1
462,118954,1997.0,USA,96.0,Woody Allen,Woody Allen,Lynn Cohen,Judy Davis,http://www.imdb.com/title/tt0118954/?ref_=fn_tt_tt_1
463,119137,1997.0,USA,90.0,Les Mayfield,Robin Williams,Jodi Benson,Sam Lloyd,http://www.imdb.com/title/tt0119137/?ref_=fn_tt_tt_1
464,119217,1997.0,USA,126.0,Gus Van Sant,Robin Williams,Matt Damon,Minnie Driver,http://www.imdb.com/title/tt0119217/?ref_=fn_tt_tt_1
465,119668,1997.0,USA,155.0,Clint Eastwood,Kevin Spacey,Bob Gunton,Leon Rippy,http://www.imdb.com/title/tt0119668/?ref_=fn_tt_tt_1
466,120082,1997.0,USA,120.0,Wes Craven,Omar Epps,Jada Pinkett Smith,Kevin Williamson,http://www.imdb.com/title/tt0120082/?ref_=fn_tt_tt_1
467,120255,1997.0,Canada,112.0,Atom Egoyan,Bruce Greenwood,Sarah Polley,Simon Baker,http://www.imdb.com/title/tt0120255/?ref_=fn_tt_tt_1
468,120338,1997.0,USA,194.0,James Cameron,Leonardo DiCaprio,Kate Winslet,Gloria Stuart,http://www.imdb.com/title/tt0120338/?ref_=fn_tt_tt_1
469,120347,1997.0,UK,119.0,Roger Spottiswoode,Vincent Schiavelli,Colin Salmon,Joe Don Baker,http://www.imdb.com/title/tt0120347/?ref_=fn_tt_tt_1
470,119925,1997.0,USA,177.0,Kevin Costner,Olivia Williams,Brian Anthony Wilson,Larenz Tate,http://www.imdb.com/title/tt0119925/?ref_=fn_tt_tt_1
471,119314,1998.0,USA,170.0,Robert Redford,Scarlett Johansson,Kristin Scott Thomas,Jessalyn Gilsig,http://www.imdb.com/title/tt0119314/?ref_=fn_tt_tt_1
472,119396,1997.0,USA,154.0,Quentin Tarantino,Robert De Niro,Sid Haig,Robert Forster,http://www.imdb.com/title/tt0119396/?ref_=fn_tt_tt_1
473,119485,1997.0,USA,134.0,Martin Scorsese,Tenzin Thuthob Tsarong,Tulku Jamyang Kunga Tenzin,Tencho Gyalpo,http://www.imdb.com/title/tt0119485/?ref_=fn_tt_tt_1
474,118715,1998.0,USA,117.0,Joel Coen,Philip Seymour Hoffman,Jeff Bridges,Steve Buscemi,http://www.imdb.com/title/tt0118715/?ref_=fn_tt_tt_1
475,120885,1997.0,USA,97.0,Barry Levinson,Robert De Niro,Kirsten Dunst,John Michael Higgins,http://www.imdb.com/title/tt0120885/?ref_=fn_tt_tt_1
476,118929,1998.0,Australia,111.0,Alex Proyas,Rufus Sewell,William Hurt,Bruce Spence,http://www.imdb.com/title/tt0118929/?ref_=fn_tt_tt_1
477,120696,1998.0,USA,97.0,Mikael Salomon,Morgan Freeman,Minnie Driver,Randy Quaid,http://www.imdb.com/title/tt0120696/?ref_=fn_tt_tt_1
478,120693,1998.0,USA,82.0,Tamra Davis,Dave Chappelle,Harland Williams,Clarence Williams III,http://www.imdb.com/title/tt0120693/?ref_=fn_tt_tt_1
479,120122,1997.0,UK,99.0,Stefan Schwartz,Peter McNamara,Dan Futterman,Ralph Ineson,http://www.imdb.com/title/tt0120122/?ref_=fn_tt_tt_1
480,120185,1997.0,UK,93.0,Bob Spiers,Jason Flemyng,Richard Briers,Victoria Beckham,http://www.imdb.com/title/tt0120185/?ref_=fn_tt_tt_1
481,118956,1998.0,USA,106.0,Stephen Sommers,Djimon Hounsou,Jason Flemyng,Wes Studi,http://www.imdb.com/title/tt0118956/?ref_=fn_tt_tt_1
482,120008,1998.0,USA,96.0,Antoine Fuqua,Mira Sorvino,Clifton Collins Jr.,Patrick Kilpatrick,http://www.imdb.com/title/tt0120008/?ref_=fn_tt_tt_1
483,120184,1998.0,USA,134.0,Barry Levinson,Peter Coyote,James Pickens Jr.,Huey Lewis,http://www.imdb.com/title/tt0120184/?ref_=fn_tt_tt_1
484,119822,1997.0,USA,139.0,James L. Brooks,Lupe Ontiveros,Yeardley Smith,Shirley Knight,http://www.imdb.com/title/tt0119822/?ref_=fn_tt_tt_1
485,119574,1997.0,UK,93.0,Richard Kwietniowski,Jason Priestley,Maury Chaykin,Danny Webb,http://www.imdb.com/title/tt0119574/?ref_=fn_tt_tt_1
486,120744,1998.0,USA,132.0,Randall Wallace,Leonardo DiCaprio,Anne Parillaud,Judith Godr?che,http://www.imdb.com/title/tt0120744/?ref_=fn_tt_tt_1
487,120769,1998.0,USA,123.0,Richard Linklater,Matthew McConaughey,Lew Temple,Dwight Yoakam,http://www.imdb.com/title/tt0120769/?ref_=fn_tt_tt_1
488,120890,1998.0,USA,115.0,John McNaughton,Bill Murray,Robert Wagner,Jeff Perry,http://www.imdb.com/title/tt0120890/?ref_=fn_tt_tt_1
489,119942,1998.0,France,143.0,Mike Nichols,Maura Tierney,Adrian Lester,Paul Guilfoyle,http://www.imdb.com/title/tt0119942/?ref_=fn_tt_tt_1
490,124179,1997.0,USA,84.0,James Toback,Robert Downey Jr.,Natasha Gregson Wagner,Angel David,http://www.imdb.com/title/tt0124179/?ref_=fn_tt_tt_1
491,120772,1998.0,USA,111.0,Nicholas Hytner,Liam Aiken,Tim Daly,Kali Rocha,http://www.imdb.com/title/tt0120772/?ref_=fn_tt_tt_1
492,120645,1998.0,USA,93.0,Steve Boyum,Paul Walker,M.C. Gainey,A.J. Langer,http://www.imdb.com/title/tt0120645/?ref_=fn_tt_tt_1
493,119905,1998.0,USA,104.0,Ice Cube,Bernie Mac,Monica Calhoun,Chrystale Wilson,http://www.imdb.com/title/tt0119905/?ref_=fn_tt_tt_1
494,120598,1998.0,Canada,76.0,Steve Gomer,Trevor Morgan,Kyla Pratt,Shirley Douglas,http://www.imdb.com/title/tt0120598/?ref_=fn_tt_tt_1
495,120738,1998.0,USA,130.0,Stephen Hopkins,Gary Oldman,William Hurt,June Lockhart,http://www.imdb.com/title/tt0120738/?ref_=fn_tt_tt_1
496,120749,1998.0,USA,111.0,Harold Becker,Bruce Willis,Miko Hughes,Carrie Preston,http://www.imdb.com/title/tt0120749/?ref_=fn_tt_tt_1
497,120749,1998.0,USA,111.0,Harold Becker,Bruce Willis,Miko Hughes,Carrie Preston,http://www.imdb.com/title/tt0120749/?ref_=fn_tt_tt_1
498,120176,1997.0,USA,110.0,David Mamet,Ben Gazzara,Felicity Huffman,Campbell Scott,http://www.imdb.com/title/tt0120176/?ref_=fn_tt_tt_1
499,120632,1998.0,Germany,114.0,Brad Silberling,Nicolas Cage,Andre Braugher,Colm Feore,http://www.imdb.com/title/tt0120632/?ref_=fn_tt_tt_1
500,124718,1998.0,USA,136.0,Spike Lee,Denzel Washington,Milla Jovovich,Rosario Dawson,http://www.imdb.com/title/tt0124718/?ref_=fn_tt_tt_1
501,120906,1998.0,USA,116.0,Jake Kasdan,Kim Dickens,Ryan O'Neal,Angela Featherstone,http://www.imdb.com/title/tt0120906/?ref_=fn_tt_tt_1
502,118755,1997.0,UK,89.0,Peter Hewitt,Jim Broadbent,Bradley Pierce,Mark Williams,http://www.imdb.com/title/tt0118755/?ref_=fn_tt_tt_1
503,130019,1997.0,USA,86.0,Julie Davis,Jack McGee,Meredith Scott Lynn,Tim DeZarn,http://www.imdb.com/title/tt0130019/?ref_=fn_tt_tt_1
504,118577,1997.0,USA,86.0,Arthur Hiller,Eric Idle,Harvey Weinstein,Ryan O'Neal,http://www.imdb.com/title/tt0118577/?ref_=fn_tt_tt_1
505,117786,1997.0,Hong Kong,86.0,Sammo Kam-Bo Hung,Sammo Kam-Bo Hung,Richard Norton,Rachel Blakely,http://www.imdb.com/title/tt0117786/?ref_=fn_tt_tt_1
506,119448,1997.0,Netherlands,122.0,Mike van Diem,Jan Decleir,Fedja van Hu?t,Hans Kesting,http://www.imdb.com/title/tt0119448/?ref_=fn_tt_tt_1
507,120609,1998.0,USA,91.0,Kirk Wong,Bokeem Woodbine,Elliott Gould,Antonio Sabato Jr.,http://www.imdb.com/title/tt0120609/?ref_=fn_tt_tt_1
508,118925,1998.0,USA,97.0,Tim McCanlies,Ethan Embry,Michael O'Neill,Alexandra Holden,http://www.imdb.com/title/tt0118925/?ref_=fn_tt_tt_1
509,118866,1997.0,UK,96.0,Jill Sprecher,Alanna Ubach,Bob Balaban,Jamie Kennedy,http://www.imdb.com/title/tt0118866/?ref_=fn_tt_tt_1
510,120647,1998.0,USA,120.0,Mimi Leder,Morgan Freeman,Jon Favreau,Robert Duvall,http://www.imdb.com/title/tt0120647/?ref_=fn_tt_tt_1
511,120531,1998.0,USA,84.0,Daisy von Scherler Mayer,LL Cool J,Jada Pinkett Smith,Dave Chappelle,http://www.imdb.com/title/tt0120531/?ref_=fn_tt_tt_1
512,120800,1998.0,USA,86.0,Frederik Du Chau,Gary Oldman,Jaleel White,Eric Idle,http://www.imdb.com/title/tt0120800/?ref_=fn_tt_tt_1
513,118798,1998.0,USA,108.0,Warren Beatty,Warren Beatty,Kirk Baltz,Graham Beckel,http://www.imdb.com/title/tt0118798/?ref_=fn_tt_tt_1
514,120669,1998.0,USA,118.0,Terry Gilliam,Johnny Depp,Michael Jeter,Ellen Barkin,http://www.imdb.com/title/tt0120669/?ref_=fn_tt_tt_1
515,131436,1998.0,USA,93.0,Michael Martin,Joe Estevez,Master P,Anthony Johnson,http://www.imdb.com/title/tt0131436/?ref_=fn_tt_tt_1
516,119313,1998.0,USA,114.0,Forest Whitaker,Bill Cobbs,Harry Connick Jr.,Gena Rowlands,http://www.imdb.com/title/tt0119313/?ref_=fn_tt_tt_1
517,120828,1998.0,USA,98.0,Ivan Reitman,Harrison Ford,Anne Heche,Amy Sedaris,http://www.imdb.com/title/tt0120828/?ref_=fn_tt_tt_1
518,127723,1998.0,USA,100.0,Harry Elfont,Ethan Embry,Lauren Ambrose,Charlie Korsmo,http://www.imdb.com/title/tt0127723/?ref_=fn_tt_tt_1
519,119494,1998.0,UK,111.0,David Leland,Anna Friel,Catherine McCormack,Steven Mackintosh,http://www.imdb.com/title/tt0119494/?ref_=fn_tt_tt_1
520,118849,1997.0,Iran,89.0,Majid Majidi,Bahare Seddiqi,Amir Farrokh Hashemian,Mohammad Amir Naji,http://www.imdb.com/title/tt0118849/?ref_=fn_tt_tt_1
521,126938,1997.0,USA,84.0,Christopher Scott Cherot,Hill Harper,Robinne Lee,Chenoa Maxwell,http://www.imdb.com/title/tt0126938/?ref_=fn_tt_tt_1
522,120762,1998.0,USA,88.0,Tony Bancroft,Ming-Na Wen,Harvey Fierstein,June Foray,http://www.imdb.com/title/tt0120762/?ref_=fn_tt_tt_1
523,120902,1998.0,USA,121.0,Rob Bowman,Martin Landau,Mitch Pileggi,Jeffrey DeMunn,http://www.imdb.com/title/tt0120902/?ref_=fn_tt_tt_1
524,118998,1998.0,USA,85.0,Betty Thomas,Oliver Platt,Raven-Symon?,Peter Boyle,http://www.imdb.com/title/tt0118998/?ref_=fn_tt_tt_1
525,120780,1998.0,USA,123.0,Steven Soderbergh,Don Cheadle,Albert Brooks,Keith Hudson,http://www.imdb.com/title/tt0120780/?ref_=fn_tt_tt_1
526,120321,1998.0,Canada,89.0,Chris Eyre,Michael Greyeyes,Irene Bedard,Gary Farmer,http://www.imdb.com/title/tt0120321/?ref_=fn_tt_tt_1
527,118789,1998.0,USA,110.0,Vincent Gallo,Anjelica Huston,Vincent Gallo,Jan-Michael Vincent,http://www.imdb.com/title/tt0118789/?ref_=fn_tt_tt_1
528,120591,1998.0,USA,153.0,Michael Bay,Bruce Willis,Steve Buscemi,Will Patton,http://www.imdb.com/title/tt0120591/?ref_=fn_tt_tt_1
529,122151,1998.0,USA,127.0,Richard Donner,Jet Li,Rene Russo,Darlene Love,http://www.imdb.com/title/tt0122151/?ref_=fn_tt_tt_1
530,122718,1998.0,USA,108.0,Joe Dante,Kirsten Dunst,Denis Leary,Robert Picardo,http://www.imdb.com/title/tt0122718/?ref_=fn_tt_tt_1
531,138704,1998.0,USA,84.0,Darren Aronofsky,Mark Margolis,Clint Mansell,Stanley B. Herman,http://www.imdb.com/title/tt0138704/?ref_=fn_tt_tt_1
532,129387,1998.0,USA,107.0,Bobby Farrelly,Sarah Silverman,Lin Shaye,Richard Tyson,http://www.imdb.com/title/tt0129387/?ref_=fn_tt_tt_1
533,19729,1929.0,USA,100.0,Harry Beaumont,Anita Page,Bessie Love,Charles King,http://www.imdb.com/title/tt0019729/?ref_=fn_tt_tt_1
534,30993,1938.0,USA,126.0,Frank Capra,Jean Arthur,Ann Miller,Lionel Barrymore,http://www.imdb.com/title/tt0030993/?ref_=fn_tt_tt_1
