imdbId,genres,title
120514,Drama,Wilde
144546,Comedy,Outside Ozona
144546,Drama,Outside Ozona
144546,Thriller,Outside Ozona
118564,Drama,Affliction
127722,Drama,Another Day in Paradise
120699,Drama,"Hi-Lo Country, The"
120699,Romance,"Hi-Lo Country, The"
120699,Western,"Hi-Lo Country, The"
150915,Drama,Hilary and Jackie
145734,Drama,Playing by Heart
145734,Romance,Playing by Heart
120391,Comedy,24 7: Twenty Four Seven
120391,Drama,24 7: Twenty Four Seven
132512,Drama,At First Sight
120710,Horror,In Dreams
120710,Thriller,In Dreams
139699,Comedy,Varsity Blues
139699,Drama,Varsity Blues
120458,Horror,Virus
120458,Sci-Fi,Virus
93072,Adventure,"Garbage Pail Kids Movie, The"
93072,Children,"Garbage Pail Kids Movie, The"
93072,Comedy,"Garbage Pail Kids Movie, The"
91225,Adventure,Howard the Duck
91225,Comedy,Howard the Duck
91225,Sci-Fi,Howard the Duck
93075,Horror,"Gate, The"
99636,Horror,"Gate II: Trespassers, The"
90768,Drama,"Boy Who Could Fly, The"
90768,Fantasy,"Boy Who Could Fly, The"
51622,Horror,"Fly, The"
51622,Mystery,"Fly, The"
51622,Sci-Fi,"Fly, The"
91064,Drama,"Fly, The"
91064,Horror,"Fly, The"
91064,Sci-Fi,"Fly, The"
91064,Thriller,"Fly, The"
97368,Horror,"Fly II, The"
97368,Sci-Fi,"Fly II, The"
91875,Action,Running Scared
91875,Comedy,Running Scared
90660,Comedy,Armed and Dangerous
90660,Crime,Armed and Dangerous
72271,Horror,"Texas Chainsaw Massacre, The"
92076,Horror,"Texas Chainsaw Massacre 2, The"
99994,Comedy,Leatherface: Texas Chainsaw Massacre III
99994,Horror,Leatherface: Texas Chainsaw Massacre III
99994,Thriller,Leatherface: Texas Chainsaw Massacre III
110978,Horror,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre)
91877,Comedy,Ruthless People
92112,Horror,Trick or Treat
90917,Horror,Deadly Friend
90710,Drama,Belizaire the Cajun
91605,Crime,"Name of the Rose, The (Name der Rose, Der)"
91605,Drama,"Name of the Rose, The (Name der Rose, Der)"
91605,Mystery,"Name of the Rose, The (Name der Rose, Der)"
91605,Thriller,"Name of the Rose, The (Name der Rose, Der)"
91306,Action,Jumpin' Jack Flash
91306,Comedy,Jumpin' Jack Flash
91306,Romance,Jumpin' Jack Flash
91306,Thriller,Jumpin' Jack Flash
91738,Comedy,Peggy Sue Got Married
91738,Drama,Peggy Sue Got Married
90555,Adventure,Crocodile Dundee
90555,Comedy,Crocodile Dundee
92493,Action,Crocodile Dundee II
92493,Adventure,Crocodile Dundee II
92493,Comedy,Crocodile Dundee II
92105,Comedy,Tough Guys
91991,Comedy,Soul Man
90863,Drama,"Color of Money, The"
90567,Action,52 Pick-Up
90567,Mystery,52 Pick-Up
90567,Thriller,52 Pick-Up
91187,Action,Heartbreak Ridge
91187,War,Heartbreak Ridge
91055,Adventure,Firewalker
92086,Comedy,Â¡Three Amigos!
92086,Western,Â¡Three Amigos!
120683,Drama,Gloria
120683,Thriller,Gloria
119773,Drama,Dry Cleaning (Nettoyage Ã  sec)
151691,Drama,My Name Is Joe
151691,Romance,My Name Is Joe
149151,Comedy,Still Crazy
149151,Romance,Still Crazy
112922,Adventure,"Day of the Beast, The (DÃ­a de la Bestia, El)"
112922,Comedy,"Day of the Beast, The (DÃ­a de la Bestia, El)"
112922,Thriller,"Day of the Beast, The (DÃ­a de la Bestia, El)"
120095,Comedy,Tinseltown
120095,Crime,Tinseltown
120095,Drama,Tinseltown
160862,Comedy,She's All That
160862,Romance,She's All That
138279,Comedy,"24 Hour Woman, The"
138279,Drama,"24 Hour Woman, The"
163984,Action,"Blood, Guts, Bullets and Octane"
163984,Comedy,"Blood, Guts, Bullets and Octane"
54167,Drama,Peeping Tom
54167,Horror,Peeping Tom
54167,Thriller,Peeping Tom
152548,Drama,Spanish Fly
120784,Action,Payback
120784,Thriller,Payback
145893,Comedy,Simply Irresistible
145893,Romance,Simply Irresistible
138987,Comedy,20 Dates
138987,Romance,20 Dates
128133,Drama,"Harmonists, The"
174852,Documentary,"Last Days, The"
70544,Animation,"Fantastic Planet, The (PlanÃ¨te sauvage, La)"
70544,Sci-Fi,"Fantastic Planet, The (PlanÃ¨te sauvage, La)"
124298,Comedy,Blast from the Past
124298,Romance,Blast from the Past
139462,Romance,Message in a Bottle
120764,Comedy,My Favorite Martian
120764,Sci-Fi,My Favorite Martian
119207,Comedy,God Said 'Ha!'
155776,Comedy,Jawbreaker
132477,Drama,October Sky
151804,Comedy,Office Space
151804,Crime,Office Space
156901,Drama,"Apple, The (Sib)"
137338,Comedy,200 Cigarettes
137338,Drama,200 Cigarettes
134273,Drama,8MM
134273,Mystery,8MM
134273,Thriller,8MM
123209,Comedy,"Other Sister, The"
123209,Drama,"Other Sister, The"
123209,Romance,"Other Sister, The"
120618,Comedy,Breakfast of Champions
120618,Sci-Fi,Breakfast of Champions
181322,Comedy,"Breaks, The"
119054,Comedy,Eight Days a Week
134948,Comedy,Just the Ticket
134948,Romance,Just the Ticket
70334,Crime,"Long Goodbye, The"
70334,Film-Noir,"Long Goodbye, The"
84390,Drama,"Ballad of Narayama, The (Narayama bushiko)"
98084,Horror,Pet Sematary
105128,Comedy,Pet Sematary II
105128,Horror,Pet Sematary II
106557,Horror,Children of the Corn II: The Final Sacrifice
109415,Horror,Children of the Corn III
85333,Horror,Christine
84412,Comedy,Night Shift
51744,Drama,House on Haunted Hill
51744,Horror,House on Haunted Hill
51744,Thriller,House on Haunted Hill
65377,Drama,Airport
71110,Action,Airport 1975
71110,Drama,Airport 1975
71110,Thriller,Airport 1975
75648,Drama,Airport '77
76636,Drama,Rollercoaster
76636,Thriller,Rollercoaster
72308,Action,"Towering Inferno, The"
72308,Adventure,"Towering Inferno, The"
72308,Drama,"Towering Inferno, The"
72308,Thriller,"Towering Inferno, The"
80354,Action,Alligator
80354,Horror,Alligator
80354,Sci-Fi,Alligator
79550,Sci-Fi,Meteor
70909,Action,Westworld
70909,Sci-Fi,Westworld
70909,Thriller,Westworld
70909,Western,Westworld
74812,Action,Logan's Run
74812,Adventure,Logan's Run
74812,Sci-Fi,Logan's Run
63442,Action,Planet of the Apes
63442,Drama,Planet of the Apes
63442,Sci-Fi,Planet of the Apes
65462,Action,Beneath the Planet of the Apes
65462,Sci-Fi,Beneath the Planet of the Apes
69768,Action,Battle for the Planet of the Apes
69768,Sci-Fi,Battle for the Planet of the Apes
68408,Action,Conquest of the Planet of the Apes
68408,Sci-Fi,Conquest of the Planet of the Apes
67065,Action,Escape from the Planet of the Apes
67065,Sci-Fi,Escape from the Planet of the Apes
77189,Action,Avalanche
71455,Action,Earthquake
71455,Drama,Earthquake
71455,Thriller,Earthquake
78740,Drama,"Concorde: Airport '79, The"
78856,Adventure,Beyond the Poseidon Adventure
175550,Documentary,Dancemaker
122933,Comedy,Analyze This
142192,Action,"Corruptor, The"
142192,Crime,"Corruptor, The"
142192,Drama,"Corruptor, The"
142192,Thriller,"Corruptor, The"
139134,Drama,Cruel Intentions
120735,Comedy,"Lock, Stock & Two Smoking Barrels"
120735,Crime,"Lock, Stock & Two Smoking Barrels"
120735,Thriller,"Lock, Stock & Two Smoking Barrels"
127288,Comedy,Six Ways to Sunday
157208,Drama,"School of Flesh, The (Ãcole de la chair, L')"
157208,Romance,"School of Flesh, The (Ãcole de la chair, L')"
159696,Comedy,Relax... It's Just Sex
120646,Drama,"Deep End of the Ocean, The"
125778,Drama,Harvest
144814,Horror,"Rage: Carrie 2, The"
131646,Action,Wing Commander
131646,Sci-Fi,Wing Commander
57129,Horror,"Haunting, The"
57129,Thriller,"Haunting, The"
94964,Drama,Dead Ringers
94964,Horror,Dead Ringers
94964,Thriller,Dead Ringers
107626,Comedy,My Boyfriend's Back
54443,Horror,Village of the Damned
54443,Sci-Fi,Village of the Damned
54443,Thriller,Village of the Damned
56931,Horror,Children of the Damned
56931,Sci-Fi,Children of the Damned
56931,Thriller,Children of the Damned
118665,Comedy,Baby Geniuses
120859,Comedy,Telling You
120859,Drama,Telling You
120859,Romance,Telling You
157016,Drama,I Stand Alone (Seul contre tous)
157016,Thriller,I Stand Alone (Seul contre tous)
141098,Comedy,Forces of Nature
141098,Romance,Forces of Nature
160429,Animation,"King and I, The"
160429,Children,"King and I, The"
129332,Horror,Ravenous
129332,Thriller,Ravenous
139668,Crime,True Crime
139668,Thriller,True Crime
118682,Drama,Bandits
118892,Drama,Dangerous Beauty
116192,Drama,"Empty Mirror, The"
49408,Drama,"King and I, The"
49408,Musical,"King and I, The"
49408,Romance,"King and I, The"
187819,Animation,Doug's 1st Movie
187819,Children,Doug's 1st Movie
131369,Comedy,EDtv
120757,Action,"Mod Squad, The"
120757,Crime,"Mod Squad, The"
122906,Comedy,Among Giants
122906,Drama,Among Giants
122906,Romance,Among Giants
120613,Drama,"Walk on the Moon, A"
120613,Romance,"Walk on the Moon, A"
133093,Action,"Matrix, The"
133093,Sci-Fi,"Matrix, The"
133093,Thriller,"Matrix, The"
147800,Comedy,10 Things I Hate About You
147800,Romance,10 Things I Hate About You
120274,Drama,Tango
120274,Musical,Tango
129280,Comedy,"Out-of-Towners, The"
120449,Drama,"Dreamlife of Angels, The (Vie rÃªvÃ©e des anges, La)"
116932,Drama,"Love, etc."
119665,Comedy,Metroland
119665,Drama,Metroland
127302,Sci-Fi,"Sticky Fingers of Time, The"
154506,Crime,Following
154506,Mystery,Following
154506,Thriller,Following
139239,Comedy,Go
139239,Crime,Go
151738,Comedy,Never Been Kissed
151738,Romance,Never Been Kissed
105399,Action,Twin Dragons (Shuang long hui)
105399,Comedy,Twin Dragons (Shuang long hui)
126250,Comedy,Cookie's Fortune
126250,Drama,Cookie's Fortune
166195,Comedy,Foolish
133363,Drama,"Lovers of the Arctic Circle, The (Los Amantes del CÃ­rculo Polar)"
133363,Romance,"Lovers of the Arctic Circle, The (Los Amantes del CÃ­rculo Polar)"
119219,Comedy,Goodbye Lover
119219,Crime,Goodbye Lover
119219,Thriller,Goodbye Lover
123964,Comedy,Life
123964,Crime,Life
123964,Drama,Life
341315,Animation,Cloudland
143261,Comedy,Friends & Lovers
143261,Drama,Friends & Lovers
143261,Romance,Friends & Lovers
136244,Drama,Hideous Kinky
123923,Comedy,Jeanne and the Perfect Guy (Jeanne et le garÃ§on formidable)
123923,Drama,Jeanne and the Perfect Guy (Jeanne et le garÃ§on formidable)
123923,Romance,Jeanne and the Perfect Guy (Jeanne et le garÃ§on formidable)
139394,Drama,"Joyriders, The"
110570,Comedy,"Monster, The (Mostro, Il)"
125659,Drama,Open Your Eyes (Abre los ojos)
125659,Romance,Open Your Eyes (Abre los ojos)
125659,Sci-Fi,Open Your Eyes (Abre los ojos)
125659,Thriller,Open Your Eyes (Abre los ojos)
188996,Documentary,Photographer (Fotoamator)
133189,Comedy,SLC Punk!
133189,Drama,SLC Punk!
120836,Comedy,Lost & Found
120836,Romance,Lost & Found
120797,Comedy,Pushing Tin
126886,Comedy,Election
120907,Action,eXistenZ
120907,Sci-Fi,eXistenZ
120907,Thriller,eXistenZ
119546,Comedy,"Little Bit of Soul, A"
76164,Action,Mighty Peking Man (a.k.a. Goliathon) (Xing xing wang)
76164,Adventure,Mighty Peking Man (a.k.a. Goliathon) (Xing xing wang)
76164,Horror,Mighty Peking Man (a.k.a. Goliathon) (Xing xing wang)
76164,Sci-Fi,Mighty Peking Man (a.k.a. Goliathon) (Xing xing wang)
128370,Drama,NÃ´
168950,Documentary,Let it Come Down: The Life of Paul Bowles
137494,Crime,Entrapment
137494,Thriller,Entrapment
138510,Comedy,Idle Hands
138510,Horror,Idle Hands
162973,Drama,Get Real
162973,Romance,Get Real
120697,Thriller,Heaven
115669,Drama,"King of Masks, The (Bian Lian)"
138874,Drama,Three Seasons
155388,Drama,"Winslow Boy, The"
37913,Drama,Mildred Pierce
37913,Film-Noir,Mildred Pierce
87799,Comedy,Night of the Comet
87799,Horror,Night of the Comet
87799,Sci-Fi,Night of the Comet
90837,Action,Chopping Mall (a.k.a. Killbots)
90837,Horror,Chopping Mall (a.k.a. Killbots)
90837,Sci-Fi,Chopping Mall (a.k.a. Killbots)
89652,Adventure,My Science Project
89652,Sci-Fi,My Science Project
99422,Action,Dick Tracy
99422,Crime,Dick Tracy
120616,Action,"Mummy, The"
120616,Adventure,"Mummy, The"
120616,Comedy,"Mummy, The"
120616,Fantasy,"Mummy, The"
120616,Horror,"Mummy, The"
120616,Thriller,"Mummy, The"
118826,Comedy,"Castle, The"
188052,Drama,Mascara
120865,Drama,This Is My Father
120865,Romance,This Is My Father
115005,Drama,Xiu Xiu: The Sent-Down Girl (Tian yu)
140379,Comedy,William Shakespeare's A Midsummer Night's Dream
140379,Fantasy,William Shakespeare's A Midsummer Night's Dream
160298,Comedy,Trippin'
165078,Drama,After Life (Wandafuru raifu)
165078,Fantasy,After Life (Wandafuru raifu)
115693,Action,Black Mask (Hak hap)
115693,Adventure,Black Mask (Hak hap)
115693,Crime,Black Mask (Hak hap)
115693,Sci-Fi,Black Mask (Hak hap)
115693,Thriller,Black Mask (Hak hap)
138414,Comedy,Edge of Seventeen
138414,Drama,Edge of Seventeen
138414,Romance,Edge of Seventeen
120659,Documentary,Endurance
120659,Drama,Endurance
120915,Action,Star Wars: Episode I - The Phantom Menace
120915,Adventure,Star Wars: Episode I - The Phantom Menace
120915,Sci-Fi,Star Wars: Episode I - The Phantom Menace
166252,Comedy,"Love Letter, The"
166252,Romance,"Love Letter, The"
149723,Drama,Besieged (a.k.a. L' Assedio)
120680,Comedy,Frogs for Snakes
120680,Film-Noir,Frogs for Snakes
120680,Thriller,Frogs for Snakes
59643,Adventure,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)"
59643,Drama,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)"
59643,Mystery,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)"
23245,Horror,"Mummy, The"
23245,Romance,"Mummy, The"
53085,Horror,"Mummy, The"
37098,Horror,"Mummy's Curse, The"
37099,Horror,"Mummy's Ghost, The"
32818,Horror,"Mummy's Hand, The"
35096,Horror,"Mummy's Tomb, The"
82766,Drama,Mommie Dearest
78346,Action,Superman
78346,Adventure,Superman
78346,Sci-Fi,Superman
81573,Action,Superman II
81573,Sci-Fi,Superman II
86393,Action,Superman III
86393,Adventure,Superman III
86393,Sci-Fi,Superman III
94074,Action,Superman IV: The Quest for Peace
94074,Adventure,Superman IV: The Quest for Peace
94074,Sci-Fi,Superman IV: The Quest for Peace
21814,Horror,Dracula
37793,Horror,House of Dracula
36931,Horror,House of Frankenstein
21884,Drama,Frankenstein
21884,Horror,Frankenstein
21884,Sci-Fi,Frankenstein
31951,Horror,Son of Frankenstein
34786,Horror,"Ghost of Frankenstein, The"
35899,Horror,Frankenstein Meets the Wolf Man
50280,Horror,"Curse of Frankenstein, The"
36376,Horror,Son of Dracula
34398,Drama,"Wolf Man, The"
34398,Fantasy,"Wolf Man, The"
34398,Horror,"Wolf Man, The"
89308,Horror,Howling II: Your Sister Is a Werewolf
48696,Horror,Tarantula
48696,Sci-Fi,Tarantula
73629,Comedy,"Rocky Horror Picture Show, The"
73629,Horror,"Rocky Horror Picture Show, The"
73629,Musical,"Rocky Horror Picture Show, The"
73629,Sci-Fi,"Rocky Horror Picture Show, The"
42469,Sci-Fi,"Flying Saucer, The"
84156,Comedy,It Came from Hollywood
84156,Documentary,It Came from Hollywood
44121,Horror,"Thing from Another World, The"
44121,Sci-Fi,"Thing from Another World, The"
45920,Sci-Fi,It Came from Outer Space
46534,Action,"War of the Worlds, The"
46534,Drama,"War of the Worlds, The"
46534,Sci-Fi,"War of the Worlds, The"
48215,Sci-Fi,It Came from Beneath the Sea
49366,Horror,Invasion of the Body Snatchers
49366,Sci-Fi,Invasion of the Body Snatchers
49366,Thriller,Invasion of the Body Snatchers
49169,Sci-Fi,Earth vs. the Flying Saucers
49370,Sci-Fi,It Conquered the World
49516,Horror,"Mole People, The"
49516,Sci-Fi,"Mole People, The"
84745,Horror,Swamp Thing
84745,Sci-Fi,Swamp Thing
53183,War,Pork Chop Hill
52151,War,Run Silent Run Deep
125439,Comedy,Notting Hill
125439,Romance,Notting Hill
139809,Drama,"Thirteenth Floor, The"
139809,Sci-Fi,"Thirteenth Floor, The"
139809,Thriller,"Thirteenth Floor, The"
156794,Drama,Eternity and a Day (Mia aoniotita kai mia mera)
126859,Drama,"Loss of Sexual Innocence, The"
126859,Fantasy,"Loss of Sexual Innocence, The"
138590,Comedy,"Twice Upon a Yesterday (a.k.a. Man with Rain in His Shoes, The)"
138590,Drama,"Twice Upon a Yesterday (a.k.a. Man with Rain in His Shoes, The)"
138590,Romance,"Twice Upon a Yesterday (a.k.a. Man with Rain in His Shoes, The)"
128278,Drama,Instinct
128278,Thriller,Instinct
186508,Documentary,Buena Vista Social Club
186508,Musical,Buena Vista Social Club
126261,Comedy,Desert Blue
124555,Comedy,Finding North
124555,Drama,Finding North
124555,Romance,Finding North
139216,Drama,Floating
141105,Comedy,Free Enterprise
141105,Romance,Free Enterprise
141105,Sci-Fi,Free Enterprise
164085,Drama,Limbo
145660,Action,Austin Powers: The Spy Who Shagged Me
145660,Adventure,Austin Powers: The Spy Who Shagged Me
145660,Comedy,Austin Powers: The Spy Who Shagged Me
143924,Comedy,Promise Her Anything
143924,Drama,Promise Her Anything
156820,Comedy,"Red Dwarf, The (Nain rouge, Le)"
156820,Drama,"Red Dwarf, The (Nain rouge, Le)"
120802,Drama,"Red Violin, The (Violon rouge, Le)"
120802,Mystery,"Red Violin, The (Violon rouge, Le)"
120855,Adventure,Tarzan
120855,Animation,Tarzan
120855,Children,Tarzan
120855,Drama,Tarzan
144214,Crime,"General's Daughter, The"
144214,Drama,"General's Daughter, The"
144214,Mystery,"General's Daughter, The"
144214,Thriller,"General's Daughter, The"
184510,Documentary,Get Bruce
122541,Comedy,"Ideal Husband, An"
122541,Romance,"Ideal Husband, An"
120731,Drama,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano)"
130827,Action,Run Lola Run (Lola rennt)
130827,Crime,Run Lola Run (Lola rennt)
120370,Documentary,Trekkies
142342,Comedy,Big Daddy
139898,Drama,"Boys, The"
119038,Comedy,"Dinner Game, The (DÃ®ner de cons, Le)"
119743,Comedy,My Son the Fanatic
119743,Drama,My Son the Fanatic
119743,Romance,My Son the Fanatic
120554,Sci-Fi,Zone 39
99052,Comedy,Arachnophobia
99052,Horror,Arachnophobia
158983,Animation,"South Park: Bigger, Longer and Uncut"
158983,Comedy,"South Park: Bigger, Longer and Uncut"
158983,Musical,"South Park: Bigger, Longer and Uncut"
120891,Action,Wild Wild West
120891,Comedy,Wild Wild West
120891,Sci-Fi,Wild Wild West
120891,Western,Wild Wild West
162677,Drama,Summer of Sam
149964,Drama,Broken Vessels
101318,Drama,"Lovers on the Bridge, The (Amants du Pont-Neuf, Les)"
101318,Romance,"Lovers on the Bridge, The (Amants du Pont-Neuf, Les)"
167925,Drama,"Late August, Early September (Fin aoÃ»t, dÃ©but septembre)"
163651,Comedy,American Pie
163651,Romance,American Pie
137363,Thriller,Arlington Road
137439,Romance,"Autumn Tale, An (Conte d'automne)"
158811,Children,Muppets From Space
158811,Comedy,Muppets From Space
185937,Drama,"Blair Witch Project, The"
185937,Horror,"Blair Witch Project, The"
185937,Thriller,"Blair Witch Project, The"
120899,Drama,My Life So Far
120663,Drama,Eyes Wide Shut
120663,Mystery,Eyes Wide Shut
120663,Thriller,Eyes Wide Shut
139414,Horror,Lake Placid
139414,Thriller,Lake Placid
161100,Drama,"Wood, The"
120878,Comedy,"Velocity of Gary, The"
120878,Romance,"Velocity of Gary, The"
87332,Action,Ghostbusters (a.k.a. Ghost Busters)
87332,Comedy,Ghostbusters (a.k.a. Ghost Busters)
87332,Sci-Fi,Ghostbusters (a.k.a. Ghost Busters)
97428,Comedy,Ghostbusters II
97428,Fantasy,Ghostbusters II
97428,Sci-Fi,Ghostbusters II
157503,Comedy,Drop Dead Gorgeous
171363,Horror,"Haunting, The"
171363,Thriller,"Haunting, The"
141369,Action,Inspector Gadget
141369,Adventure,Inspector Gadget
141369,Children,Inspector Gadget
141369,Comedy,Inspector Gadget
162710,Comedy,Trick
162710,Romance,Trick
149261,Action,Deep Blue Sea
149261,Horror,Deep Blue Sea
149261,Sci-Fi,Deep Blue Sea
149261,Thriller,Deep Blue Sea
132347,Action,Mystery Men
132347,Comedy,Mystery Men
132347,Fantasy,Mystery Men
163187,Comedy,Runaway Bride
163187,Romance,Runaway Bride
162830,Drama,Twin Falls Idaho
49406,Crime,"Killing, The"
49406,Film-Noir,"Killing, The"
48254,Crime,Killer's Kiss
48254,Film-Noir,Killer's Kiss
54331,Action,Spartacus
54331,Drama,Spartacus
54331,Romance,Spartacus
54331,War,Spartacus
56193,Drama,Lolita
56193,Romance,Lolita
72684,Drama,Barry Lyndon
72684,Romance,Barry Lyndon
72684,War,Barry Lyndon
53198,Crime,"400 Blows, The (Les quatre cents coups)"
53198,Drama,"400 Blows, The (Les quatre cents coups)"
55032,Drama,Jules and Jim (Jules et Jim)
55032,Romance,Jules and Jim (Jules et Jim)
96378,Adventure,Vibes
96378,Comedy,Vibes
96378,Romance,Vibes
91557,Adventure,"Mosquito Coast, The"
91557,Drama,"Mosquito Coast, The"
91557,Thriller,"Mosquito Coast, The"
91129,Action,"Golden Child, The"
91129,Adventure,"Golden Child, The"
91129,Comedy,"Golden Child, The"
91129,Fantasy,"Golden Child, The"
91129,Mystery,"Golden Child, The"
90774,Comedy,Brighton Beach Memoirs
92585,Action,Assassination
92585,Drama,Assassination
92585,Thriller,Assassination
90886,Comedy,Crimes of the Heart
90886,Drama,Crimes of the Heart
88939,Drama,"Color Purple, The"
91343,Horror,"Kindred, The"
91343,Sci-Fi,"Kindred, The"
91637,Action,No Mercy
91637,Crime,No Mercy
91637,Thriller,No Mercy
92068,Comedy,MÃ©nage (Tenue de soirÃ©e)
92068,Drama,MÃ©nage (Tenue de soirÃ©e)
91613,Drama,Native Son
91699,Drama,Otello
91530,Drama,"Mission, The"
91419,Comedy,Little Shop of Horrors
91419,Horror,Little Shop of Horrors
91419,Musical,Little Shop of Horrors
54033,Comedy,"Little Shop of Horrors, The"
54033,Horror,"Little Shop of Horrors, The"
92534,Action,Allan Quatermain and the Lost City of Gold
92534,Adventure,Allan Quatermain and the Lost City of Gold
92534,Comedy,Allan Quatermain and the Lost City of Gold
91554,Drama,"Morning After, The"
91554,Mystery,"Morning After, The"
93818,Comedy,Radio Days
93818,Drama,Radio Days
93051,Comedy,From the Hip
93051,Drama,From the Hip
93690,Comedy,Outrageous Fortune
93690,Mystery,Outrageous Fortune
92627,Thriller,"Bedroom Window, The"
92850,Horror,Deadtime Stories
93415,Drama,Light of Day
94293,Action,Wanted: Dead or Alive
83967,Drama,Frances
89816,Drama,Plenty
144168,Comedy,Dick
129111,Drama,"Gambler, The (JÃ¡tÃ©kos, A)"
129167,Adventure,"Iron Giant, The"
129167,Animation,"Iron Giant, The"
129167,Children,"Iron Giant, The"
129167,Drama,"Iron Giant, The"
129167,Sci-Fi,"Iron Giant, The"
167404,Drama,"Sixth Sense, The"
167404,Horror,"Sixth Sense, The"
167404,Mystery,"Sixth Sense, The"
155267,Action,"Thomas Crown Affair, The"
155267,Mystery,"Thomas Crown Affair, The"
63688,Crime,"Thomas Crown Affair, The"
63688,Drama,"Thomas Crown Affair, The"
63688,Romance,"Thomas Crown Affair, The"
63688,Thriller,"Thomas Crown Affair, The"
122515,Comedy,"Acid House, The"
122515,Drama,"Acid House, The"
168449,Comedy,"Adventures of Sebastian Cole, The"
168449,Drama,"Adventures of Sebastian Cole, The"
120709,Comedy,Illuminata
120210,Comedy,Stiff Upper Lips
138946,Crime,"Yards, The"
138946,Drama,"Yards, The"
131325,Comedy,Bowfinger
120620,Drama,Brokedown Palace
165710,Comedy,Detroit Rock City
176422,Drama,Alice and Martin (Alice et Martin)
168987,Comedy,Better Than Chocolate
168987,Romance,Better Than Chocolate
138487,Drama,Head On
119614,Documentary,"Marcello Mastroianni: I Remember Yes, I Remember (Marcello Mastroianni: mi ricordo, sÃ¬, io mi ricordo)"
15693,Drama,Cobra
113965,Crime,Never Talk to Strangers
113965,Drama,Never Talk to Strangers
113965,Romance,Never Talk to Strangers
113965,Thriller,Never Talk to Strangers
77663,Comedy,Heaven Can Wait
57449,Comedy,"Raven, The"
57449,Horror,"Raven, The"
53363,Horror,"Tingler, The"
55304,Horror,"Pit and the Pendulum, The"
59821,Horror,"Tomb of Ligeia, The"
58333,Horror,"Masque of the Red Death, The"
56552,Horror,Tales of Terror
91178,Comedy,Haunted Honeymoon
88889,Horror,Cat's Eye
66765,Comedy,Monty Python's And Now for Something Completely Different
77394,Horror,Damien: Omen II
82377,Horror,"Final Conflict, The (a.k.a. Omen III: The Final Conflict)"
82377,Thriller,"Final Conflict, The (a.k.a. Omen III: The Final Conflict)"
80339,Comedy,Airplane!
83530,Comedy,Airplane II: The Sequel
118604,Comedy,"American Werewolf in Paris, An"
118604,Horror,"American Werewolf in Paris, An"
118604,Romance,"American Werewolf in Paris, An"
118604,Thriller,"American Werewolf in Paris, An"
89670,Adventure,European Vacation (aka National Lampoon's European Vacation)
89670,Comedy,European Vacation (aka National Lampoon's European Vacation)
89670,Romance,European Vacation (aka National Lampoon's European Vacation)
85995,Comedy,National Lampoon's Vacation
95188,Comedy,Funny Farm
94737,Comedy,Big
94737,Drama,Big
94737,Fantasy,Big
94737,Romance,Big
100419,Children,Problem Child
100419,Comedy,Problem Child
102719,Comedy,Problem Child 2
104740,Adventure,Little Nemo: Adventures in Slumberland
104740,Animation,Little Nemo: Adventures in Slumberland
104740,Children,Little Nemo: Adventures in Slumberland
104740,Drama,Little Nemo: Adventures in Slumberland
104740,Fantasy,Little Nemo: Adventures in Slumberland
119843,Drama,Oscar and Lucinda (a.k.a. Oscar & Lucinda)
119843,Romance,Oscar and Lucinda (a.k.a. Oscar & Lucinda)
96244,Action,Tequila Sunrise
96244,Drama,Tequila Sunrise
96244,Romance,Tequila Sunrise
96244,Thriller,Tequila Sunrise
107798,Crime,"Pelican Brief, The"
107798,Drama,"Pelican Brief, The"
107798,Mystery,"Pelican Brief, The"
107798,Romance,"Pelican Brief, The"
107798,Thriller,"Pelican Brief, The"
85334,Children,"Christmas Story, A"
85334,Comedy,"Christmas Story, A"
130121,Comedy,Mickey Blue Eyes
130121,Romance,Mickey Blue Eyes
133046,Comedy,Teaching Mrs. Tingle
133046,Thriller,Teaching Mrs. Tingle
176269,Action,Universal Soldier: The Return
176269,Sci-Fi,Universal Soldier: The Return
105698,Action,Universal Soldier
105698,Sci-Fi,Universal Soldier
188863,Comedy,Love Stinks
156887,Animation,Perfect Blue
156887,Horror,Perfect Blue
156887,Mystery,Perfect Blue
156887,Thriller,Perfect Blue
119692,Comedy,With Friends Like These...
160401,Action,In Too Deep
160401,Thriller,In Too Deep
181833,Documentary,"Source, The"
52602,Horror,"Bat, The"
91278,Action,Iron Eagle
91278,War,Iron Eagle
95382,Action,Iron Eagle II
95382,War,Iron Eagle II
103617,Action,Aces: Iron Eagle III
113438,Action,Iron Eagle IV
113438,War,Iron Eagle IV
73802,Drama,Three Days of the Condor (3 Days of the Condor)
73802,Mystery,Three Days of the Condor (3 Days of the Condor)
73802,Romance,Three Days of the Condor (3 Days of the Condor)
73802,Thriller,Three Days of the Condor (3 Days of the Condor)
58175,Drama,Hamlet
10418,Adventure,Male and Female
10418,Drama,Male and Female
104839,Adventure,Medicine Man
104839,Romance,Medicine Man
